1	51	51	1	0.2732997203987599	51	
1	184	184	2	0.2423519383135303	184	
1	12	12	3	0.2199770970786302	12	
1	359	359	4	0.19718798836720966	359	
1	746	746	5	0.18877604723401475	746	
1	56	56	6	0.16338803624451917	56	
1	665	665	7	0.15879099094312427	665	
1	13	13	8	0.14432588580353264	13	
1	435	435	9	0.13223795298404534	435	
1	486	486	10	0.13068845916810296	486	
1	414	414	11	0.10501444818328322	414	
1	453	453	12	0.07748221677247771	453	
1	429	429	13	0.07644375380281633	429	
1	456	456	14	0.053790641581412786	456	
1	445	445	15	0.03426869489880338	445	
1	455	455	16	0.03148757863459751	455	
1	464	464	17	0.029141709409905982	464	
1	438	438	18	0.02715115077658115	438	
1	436	436	19	0.024921729285674977	436	
1	471	471	20	nan	471	
1	944	944	21	0.16869696587078709	944	
1	879	879	22	0.15766109311929694	879	
1	573	573	23	0.14427803556093696	573	
1	878	878	24	0.1436311561779828	878	
1	1186	1186	25	0.1318938471832079	1186	
1	14	14	26	0.12246047586974966	14	
1	141	141	27	0.12069664677367234	141	
1	253	253	28	0.11909064606840196	253	
1	817	817	29	0.11443306544016177	817	
1	875	875	30	0.10975164046576906	875	
1	874	874	31	0.10800175232479332	874	
1	818	818	32	0.1041786413332783	818	
1	792	792	33	0.09478311990833316	792	
1	876	876	34	0.0865040588426051	876	
1	781	781	35	0.08473102441140667	781	
1	758	758	36	0.08464353817623381	758	
1	747	747	37	0.08185593133713413	747	
1	884	884	38	0.07967383773084175	884	
1	800	800	39	0.07720441170077263	800	
1	925	925	40	0.07293345131642422	925	
1	883	883	41	0.047899221377019956	883	
1	917	917	42	0.04477412550363691	917	
1	951	951	43	0.04057079288901695	951	
1	923	923	44	0.03508896613202501	923	
1	909	909	45	0.03504089207999028	909	
1	880	880	46	0.03357796218152694	880	
1	873	873	47	0.03276108145528694	873	
1	882	882	48	0.030654135520766793	882	
1	960	960	49	0.028929048833874663	960	
1	914	914	50	0.028605498304661223	914	
1	959	959	51	0.02836131204640188	959	
1	908	908	52	0.026438004772946586	908	
1	903	903	53	0.02502022308055139	903	
1	911	911	54	0.02483994843600168	911	
1	941	941	55	0.023015588126903817	941	
1	945	945	56	0.018986409493887857	945	
1	947	947	57	0.018852172755892075	947	
1	886	886	58	0.017022396409580146	886	
1	939	939	59	0.017011364475225173	939	
1	927	927	60	0.016232483372542777	927	
1	916	916	61	0.015444037611593252	916	
1	877	877	62	0.015371344313253656	877	
1	948	948	63	0.014999783488008733	948	
1	928	928	64	0.014745685219450402	928	
1	904	904	65	0.013473401412779184	904	
1	924	924	66	0.013374831282336866	924	
1	937	937	67	0.01280051649816699	937	
1	912	912	68	0.011626714540391006	912	
1	896	896	69	0.010998435319000842	896	
1	946	946	70	0.010946231805435152	946	
1	894	894	71	0.00950037734959414	894	
1	918	918	72	0.00870616926029911	918	
1	919	919	73	0.0074804616838929335	919	
1	888	888	74	0.006804236581090309	888	
1	921	921	75	0.006135821085217699	921	
1	899	899	76	0.0050670853896398246	899	
1	881	881	77	0.0	881	
1	885	885	78	0.0	885	
1	887	887	79	0.0	887	
1	889	889	80	0.0	889	
1	890	890	81	0.0	890	
1	891	891	82	0.0	891	
1	892	892	83	0.0	892	
1	893	893	84	0.0	893	
1	895	895	85	0.0	895	
1	897	897	86	0.0	897	
1	898	898	87	0.0	898	
1	900	900	88	0.0	900	
1	901	901	89	0.0	901	
1	902	902	90	0.0	902	
1	905	905	91	0.0	905	
1	906	906	92	0.0	906	
1	907	907	93	0.0	907	
1	910	910	94	0.0	910	
1	913	913	95	0.0	913	
1	915	915	96	0.0	915	
1	920	920	97	0.0	920	
1	922	922	98	0.0	922	
1	926	926	99	0.0	926	
1	929	929	100	0.0	929	
2	1412	12	1	0.49618648083094014	12	
2	1451	51	2	0.33474630513606574	51	
2	1584	184	3	0.2619948580877414	184	
2	1500	100	4	0.21481446125879053	100	
2	1414	14	5	0.18792074075972054	14	
2	1653	253	6	0.18505397006213134	253	
2	1541	141	7	0.1746819115654823	141	
2	1447	47	8	0.15750021849388546	47	
2	1684	284	9	0.14846710743241798	284	
2	1897	497	10	0.1483298745501297	497	
2	2006	606	11	0.14405941145282813	606	
2	1829	429	12	0.1273718486849326	429	
2	1795	395	13	0.10013562727564981	395	
2	1815	415	14	0.09192356467036437	415	
2	1853	453	15	0.08117102026132074	453	
2	1790	390	16	0.0778644823290902	390	
2	1830	430	17	0.07139622045057246	430	
2	1774	374	18	0.06860739575269426	374	
2	1816	416	19	0.06809325694978521	416	
2	1856	456	20	0.06403384999925431	456	
2	1846	446	21	0.04863997112952083	446	
2	1835	435	22	0.04565425711310038	435	
2	1836	436	23	0.03902667516699038	436	
2	1841	441	24	0.037440291258389324	441	
2	1866	466	25	0.03152284780281402	466	
2	1845	445	26	0.02752250102992781	445	
2	1858	458	27	0.025158786933369093	458	
2	1871	471	28	nan	471	
2	2146	746	29	0.3119966718562362	746	
2	2284	884	30	0.22198337459728698	884	
2	2262	862	31	0.17303827286213583	862	
2	2275	875	32	0.1689580500614356	875	
2	2210	810	33	0.15329862308071845	810	
2	2125	725	34	0.15119631080725324	725	
2	2126	726	35	0.15056251625841685	726	
2	2192	792	36	0.1431337630175982	792	
2	2181	781	37	0.13682658538507272	781	
2	2309	909	38	0.1337949273482704	909	
2	2442	1042	39	0.13369739313608706	1042	
2	2234	834	40	0.12698588426937035	834	
2	2100	700	41	0.11831284795197723	700	
2	2283	883	42	0.11684192630549549	883	
2	2124	724	43	0.11249977623713311	724	
2	2129	729	44	0.10962928553246974	729	
2	2204	804	45	0.1075051259716294	804	
2	2112	712	46	0.10652475469443631	712	
2	2276	876	47	0.1062610867121996	876	
2	2236	836	48	0.10508576947375929	836	
2	2325	925	49	0.10202361493006999	925	
2	2123	723	50	0.09632143586407187	723	
2	2260	860	51	0.09125001057612953	860	
2	2147	747	52	0.091171169811208	747	
2	2296	896	53	0.09001082029631544	896	
2	2311	911	54	0.08643799295344222	911	
2	2278	878	55	0.08067915642806696	878	
2	2235	835	56	0.07845102489698763	835	
2	2233	833	57	0.07420413110133642	833	
2	2206	806	58	0.07304892880947442	806	
2	2211	811	59	0.07245135560159671	811	
2	2122	722	60	0.07175777820880896	722	
2	2205	805	61	0.07061329602625435	805	
2	2351	951	62	0.07001901571293917	951	
2	2381	981	63	0.051739324500721766	981	
2	2395	995	64	nan	995	
2	2569	1169	65	0.22416806325854863	1169	
2	2761	1361	66	0.156216714806013	1361	
2	2663	1263	67	0.14020188545866719	1263	
2	1979	579	68	0.13893315270353124	579	
2	2563	1163	69	0.13660506810165526	1163	
2	2731	1331	70	0.1344754967148939	1331	
2	1492	92	71	0.12868727538560226	92	
2	1478	78	72	0.12741651451712915	78	
2	2570	1170	73	0.11887698014144474	1170	
2	2558	1158	74	0.11533653996258252	1158	
2	2040	640	75	0.1151085240974351	640	
2	2489	1089	76	0.11212333146557642	1089	
2	2779	1379	77	0.11062593057009044	1379	
2	2547	1147	78	0.10626623699284093	1147	
2	1602	202	79	0.1013390872792566	202	
2	1475	75	80	0.09850736587658032	75	
2	2544	1144	81	0.09521039346020718	1144	
